discounted_price,actual_price,discount_percentage,rating,rating_count,review_title,main_category,sub_category
379.0,999.0,62.0,4.2,12153.0,"Cheap product and same is the performance but does the job,Good,No Box!!!,Good,Value for money,A very good quality cable with rubust built, and it does the work.,Value money,Good product.",Electronics,"HomeTheater,TV&Video"
185.0,499.0,63.0,4.2,25.0,"Ok,Excellent product, must buy,Nice,Good product..i got this product rs 170,Good,Good Product. 5Meter cable. Purchase at 175.,Good product & service",Electronics,"HomeTheater,TV&Video"
218.0,999.0,78.0,4.2,163.0,"Thank you,Satisfying product,Keeps disconnecting,Very nice product essy to use,Very nice,Nice and compatible product,Good,Solid product hai",Computers&Accessories,NetworkingDevices
199.0,999.0,80.0,4.3,87.0,"Good product,Good,  work fine,Thickness of cable to be reduced.,Morho,This product is very good.,original product,USB ke pass or mjbuti Dena chahiye,Good product",Computers&Accessories,Accessories&Peripherals
499.0,900.0,45.0,4.4,2165.0,"Sturdy,Super,Working good,Always go for quality,Not suitable for 4k,I do not want this product,Working well👍,Excellent one. Worth buying",Electronics,"HomeTheater,TV&Video"
26999.0,42999.0,37.0,4.2,1510.0,"Kodak tv,Kodak tv,Kodak tv,Very less features to control or configure picture, sound or other key features through remote.,Excellent,Kodak 32inh,Kodak tv,Good",Electronics,"HomeTheater,TV&Video"
893.0,1052.0,15.0,4.3,106.0,"Concept is great but not at all value for money,Good product,You go for it,Perfect,Value for money but little bit expensive,Product is very useful, but very costly.,Nice but a little bit weak,100% satisfied 💐",Electronics,"HomeTheater,TV&Video"
10990.0,19990.0,45.0,3.7,129.0,"Service, Quality, Software,Quality super, delivery persons were not good towards amazon,Good Quality as always by Sansui,OK,Good picture and product,Very bad quality of stand,This is average product.,Worth purchase",Electronics,"HomeTheater,TV&Video"
379.0,1099.0,66.0,4.3,3049.0,"Good And Durable,Value for money product.,Right choice,Good product.,Charger is good,Cable is working as expected.,The best cable till now,Good 👍",Computers&Accessories,Accessories&Peripherals
16999.0,25999.0,35.0,4.2,32840.0,"It is the best tv if you are getting it in 10-12k,Good price but the OS lags,GARBAGE QUALITY,Good product.,Good quality,Great experience everything is fantastic 🤠,Super picture quality and sound quality,Awesome",Electronics,"HomeTheater,TV&Video"
699.0,1899.0,63.0,4.4,390.0,"Great value for ultra hi speed HDMI!,thickness,material,Works well, just plug and play,Good,Good product,Perfect cable and I'm getting 120Hz 4k when connected to my freesync-certified TV 55Q80T,Good Cable,Little expensive",Electronics,"HomeTheater,TV&Video"
2699.0,3500.0,23.0,3.5,621.0,"Really great device, love using it.,Superb,Good,Good product,Good product nice to have it...,Good VR set at this price range,Amazing product ☺️,Don't buy",Electronics,"HomeTheater,TV&Video"
129.0,599.0,78.0,4.1,265.0,"Best,Good,Fast Charging works better than original cable!!,Durable cable,Low performance compare to original data cable,Great!,Good product,Fast charging and length is 3 meters above",Computers&Accessories,Accessories&Peripherals
389.0,999.0,61.0,4.3,838.0,"Used for 10 months,Quality is good,Good Aftersale Service,Super fast charging suppurt,Superb Quality and value for money,Good small cable,Nice,Highly recommended",Computers&Accessories,Accessories&Peripherals
246.0,600.0,59.0,4.2,143.0,"Cover is perfect size wise and it's exactly same as shown in picture.u can go for it.,Superb quality 👌,Price very high,Value for money,Perfect Snug Fit,Must buy,Nice,It's a good and solid fit",Electronics,"HomeTheater,TV&Video"
299.0,799.0,63.0,4.0,151.0,"Extended length for securiry camera,Dont judge a book by it's cover,Good sturdy product with neat finish.,cable quality is good and near 10 ft in length,Good enough to length,Good Product,PERFECT!,Super",Computers&Accessories,Accessories&Peripherals
247.0,399.0,38.0,3.9,200.0,"Fits the remote correctly,Fits well but bit costly,Protected remote properly,Good Quality but Slightly Pricey!!,The case is good and it is apt for the Jio TV remote. I recommend this product.,Perfect fit,Fits Jio Remote,Superb",Electronics,"HomeTheater,TV&Video"
1369.0,2999.0,54.0,3.3,227.0,"Good, But Disappointed,Perfect replacement,Have to press buttons harder,Very expensive,Not working properly after one month,Product quality,Not satisfactory,Good",Electronics,"HomeTheater,TV&Video"
199.0,499.0,60.0,3.8,538.0,"Nice,Good,Good protective cover fo Airtel Xtreme settop box remote,Very nice cover.,Expensive,Very uncomfortable to use,Value for money....height of the cover can be made small.,Good product",Electronics,"HomeTheater,TV&Video"
299.0,599.0,50.0,4.0,171.0,"Nice product 👍👍,Cheap plus durable. Worth the money.,Good purchase,Aine HDMI Male to VGA Female Video Converter Adapter Cable (Black),It's easy to connect,Sturdy, affordable, no lag converyer cable,Works well but the output quality is not as good as direct VGA connection.,Works well. Does its work as required.",Electronics,"HomeTheater,TV&Video"
14999.0,14999.0,0.0,4.3,27508.0,"Nice tv,Good product,Average,No operation button in television which is big irritate when the remote not working,Facing Sound/Audio Problem after 12 days of installation only - Please don't buy it,The after service is very good!,Good,........",Electronics,"HomeTheater,TV&Video"
299.0,699.0,57.0,3.9,1454.0,"Good product, but not excellent I should say.,Very poor quality,OK,Good,Very good product. Satisfied with the performance.,will get job done,Good,Value for money ✌️",Computers&Accessories,Accessories&Peripherals
24990.0,51990.0,52.0,4.2,2951.0,"Best one,Nice product,Nice Purchase,A nice TV,Good quality...i have a trust on TCL,Best survice,Good,value for money",Electronics,"HomeTheater,TV&Video"
249.0,999.0,75.0,5.0,,Awesome Product,Computers&Accessories,Accessories&Peripherals
61999.0,69999.0,11.0,4.1,6753.0,"Almost Perfect!,Review After using 1month,Nice tv,Panel and video quality,Good Product,Worth for money,Nice,Good",Electronics,"HomeTheater,TV&Video"
24499.0,50000.0,51.0,3.9,3518.0,"(after nearly one year use) Value for money TV, except for the sound,Spectacular Specification, Build Quality, and Performance",Electronics,"HomeTheater,TV&Video"
10499.0,19499.0,46.0,4.2,1510.0,"Kodak tv,Kodak tv,Kodak tv,Very less features to control or configure picture, sound or other key features through remote.,Excellent,Kodak 32inh,Kodak tv,Good",Electronics,"HomeTheater,TV&Video"
349.0,999.0,65.0,4.3,838.0,"Used for 10 months,Quality is good,Good Aftersale Service,Super fast charging suppurt,Superb Quality and value for money,Good small cable,Nice,Highly recommended",Computers&Accessories,Accessories&Peripherals
197.0,499.0,61.0,3.8,136.0,"Working fine but cheap quality,Original but small,ನೀವು ಕಳುಹಿಸಿದ ವಸ್ತು ಸರಿಯಾಗಿ ಕೆಲಸ ಮಾಡುತ್ತಿಲ,Sturdy,Good,Works perfectly with Airtel HD set up box,Item is value for money.,,On Off button doesn’t work.",Electronics,"HomeTheater,TV&Video"
1299.0,2499.0,48.0,4.3,301.0,"Good ptoduct,Overall good product,, and good choice,, ☺️,Cable is short,Good,All channel  view nice,Very fast and good service,Ok,The product was 🙌",Electronics,"HomeTheater,TV&Video"
1519.0,1899.0,20.0,4.4,19763.0,"Go for it,Fast charging,Good product,Good,So Far So Good,Quality is good 👍 you can go for it ♥️,Excellent Product,Yup good in all over",Computers&Accessories,Accessories&Peripherals
46999.0,69999.0,33.0,4.3,21252.0,"It's super,Value of money 💰,Display and build,Good Sound and pictures,Good product 👍,Good and smart tv for reasonable rate,Good for low budget,Good",Electronics,"HomeTheater,TV&Video"
299.0,799.0,63.0,4.3,1902.0,"Works perfect for connecting my Dslr to ipad & tethering. Seems like a durable cable,H,GOOD,USB,Supar,It's good,Very good cable,Okaysih",Computers&Accessories,Accessories&Peripherals
1799.0,19999.0,91.0,4.2,13937.0,"Worth the money,Good smart watch,the screen does not turn on and off on double tap, for that you have to press the button.,User friendly UI,Best Allrounder Budget SmartWatch Under 2K 🔥,This smart watch is awesome,Nice watch in budget,The step count is not that accurate but the call quality and other things are good",Electronics,WearableTechnology
1998.0,9999.0,80.0,4.3,27696.0,"7-8/10, Decent, good for day to day use,Good choice under budget of Rs2000,Average product.,Budget friendly,Overall it's a good watch,Good product,Best in design, accuracy and looks fancy. A must buy for every person who is watch enthusiast.,Having a great experience",Electronics,WearableTechnology
1999.0,7990.0,75.0,3.8,17831.0,"Not Polished Enough. (Improving with updates),Best for the budget 👍,Value of money,nice product,Good product,Super value for money,Awesome product,Product itv",Electronics,WearableTechnology
2049.0,2199.0,7.0,4.3,178912.0,"Ok product to buy,Better than any other power banks,👍,Nice product,Performance is OK,Very Slim & easy to carry,Decent product,GOAT",Electronics,Mobiles&Accessories
6499.0,8999.0,28.0,4.0,7807.0,"If you leave it only to make calls or receive calls, then it is a completely useless phone.,Readmi a 1,Budget friendly phone.,Hi,Budget phone,Good for the price. But ANDROID 12 is actually GO Edition.,Good budget phone,10/10 value for money 🤑",Electronics,Mobiles&Accessories
28999.0,28999.0,0.0,4.3,17415.0,"Really a Good Buy in this price range in 2022,Expected better Battery,Over-all a very balanced product.,Poor Battery life,Good,Temper glasses not istalle properly,It's 8 gb not working like 12gb,Apart from battery and sound quality, everything else is good.",Electronics,Mobiles&Accessories
28999.0,28999.0,0.0,4.3,17415.0,"Really a Good Buy in this price range in 2022,Expected better Battery,Over-all a very balanced product.,Poor Battery life,Good,Temper glasses not istalle properly,It's 8 gb not working like 12gb,Apart from battery and sound quality, everything else is good.",Electronics,Mobiles&Accessories
6499.0,8999.0,28.0,4.0,7807.0,"If you leave it only to make calls or receive calls, then it is a completely useless phone.,Readmi a 1,Budget friendly phone.,Hi,Budget phone,Good for the price. But ANDROID 12 is actually GO Edition.,Good budget phone,10/10 value for money 🤑",Electronics,Mobiles&Accessories
6499.0,8999.0,28.0,4.0,7807.0,"If you leave it only to make calls or receive calls, then it is a completely useless phone.,Readmi a 1,Budget friendly phone.,Hi,Budget phone,Good for the price. But ANDROID 12 is actually GO Edition.,Good budget phone,10/10 value for money 🤑",Electronics,Mobiles&Accessories
569.0,1000.0,43.0,4.4,67259.0,"Fake Product,Costly but excellent quality,Storage good but don't know how to Activate warantee??,Good for use,5 stas nahi diya kyuki capacity 477gb hi rahta hai,Speed not as advertise,Good one,It's ok",Electronics,Accessories
1898.0,4999.0,62.0,4.1,10689.0,"Sumit Nath,For the price, it is a good purchase but can be better,Happy with product...,It's really smart with elegant design,Amazing,Noise,All good,Good",Electronics,WearableTechnology
1299.0,1599.0,19.0,4.0,128311.0,"Centre key,Nice phone,Good for Exam preparing students,Center button is not good,Battery runs out quickly,Nokia trusted brand only needs to improve ringtone sound,best phone,..",Electronics,Mobiles&Accessories
1499.0,6990.0,79.0,3.9,21796.0,"Ideal Product,Ok,उपयोगी एवं संतोषजनक,Ok in this price range,Battery,It is a good watch,Nice watch,Average",Electronics,WearableTechnology
599.0,999.0,40.0,4.1,192590.0,"Good maybe okay,Defective Product Delivered,Amazing Sound at Budget,Not for bass lover,Best one,Quality,Durability,Superb voice quality",Electronics,"Headphones,Earbuds&Accessories"
9499.0,11999.0,21.0,4.2,284.0,"Get it with bundled discounts.,Heating & Touch screen,Buy for normal usage. NOT FOR CAMERA,The phone is a good device and I am happy with the purchase.,Average quality.,Exlent mobile,Valueable buy,A GOOD AND AFFORDABLE PRODUCT",Electronics,Mobiles&Accessories
599.0,2499.0,76.0,3.9,58162.0,"this is good product.,Too much bass for my liking😅,A good deal under Rs.800/-,Worth the price,Itam damage,Le skte hain,Nice product👍👍,Nice",Electronics,"Headphones,Earbuds&Accessories"
8999.0,11999.0,25.0,4.0,12796.0,"Good.,Best at the price,Good phone,NICE,Value for money,ठीक-ठाक hai ☺️,Overall review,Good",Electronics,Mobiles&Accessories
349.0,1299.0,73.0,4.0,14282.0,"Good,Good product,Charging well but build quality could be better,Quite nice,Good quality product,Ok,Good Purchase,Built quality could have been better",Electronics,Mobiles&Accessories
349.0,999.0,65.0,4.1,363713.0,"Best value for money,HEAD PHONE POUCH NOT RECEIVED,Overall good in this pricerange,It's not working in my Phone properly Plz help me in exchange or return, I ll be thankful to you,Worth the money 🤑,Best,Nice sound,Wonderful product",Electronics,"Headphones,Earbuds&Accessories"
959.0,1800.0,47.0,4.4,67259.0,"Fake Product,Costly but excellent quality,Storage good but don't know how to Activate warantee??,Good for use,5 stas nahi diya kyuki capacity 477gb hi rahta hai,Speed not as advertise,Good one,It's ok",Electronics,Accessories
9499.0,11999.0,21.0,4.2,284.0,"Get it with bundled discounts.,Heating & Touch screen,Buy for normal usage. NOT FOR CAMERA,The phone is a good device and I am happy with the purchase.,Average quality.,Exlent mobile,Valueable buy,A GOOD AND AFFORDABLE PRODUCT",Electronics,Mobiles&Accessories
